"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"858692","Mobile","utm","ig","social","link_in_bio","https://l.instagram.com/","https://www.ambilet.ro/bilete/bucovina-motorfest-2026/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPMTI0MDI0NTc0Mjg3NDE0AAGndGcLYxapYHsGhFUMIFnNP756fkzoOTBIK5PcLD-vLHtv9kt47dzbVSMpNyY_aem_EC0Ika07Kz34JxxyAT8J8g","1","2","82.77.10.168","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Instagram 424.0.0.26.54 (iPhone13,3; iOS 18_6_2; en_GB; en-GB; scale=3.00; 960x2079; IABMV/1; 928269732) Safari/604.1"
"858694","Mobile","utm","fb","paid","120242207142010637","https://l.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwY2xjawRF_mRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5-UJCfZQl1aRP6O04mSWmL7yEHTa1uORfWwuy5mm05sJXOF20NaXx3iM6-TQ_aem_3KIXIDLNkPvG5MRUVDiTyA&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207142010637&utm_term=120242206496630637&utm_campaign=120242206496620637","2","6","82.76.204.30","Mozilla/5.0 (Linux; Android 16; SM-S901B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858696","Mobile","utm","fb","paid","120242207142010637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvppDhI_1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR70UHw8KeplkCfCwYz2ftThw3Biug4QWGu46S3C0_GoFa3Yn6orzXk1hSxDYg_aem_zUWIfMRNJNwj0V7hQ7BtMg&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207142010637&utm_term=120242206496630637&utm_campaign=120242206496620637","2","28","82.76.204.30","Mozilla/5.0 (Linux; Android 16; SM-S901B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858698","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/jazz-in-the-library-libraria-alexandria-suceava/","1","2","2a04:241a:8400:a380:f989:f979:7cb7:510f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"858701","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGBqFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6cB7QIDWrCHp470PJJSmr4K1CM2ggcc7hIE8ddj35W4YQBGNBv6T-Yp8CAbw_aem_oz8I8uhuywQrdC5ub34YFg","1","2","213.233.88.9","Mozilla/5.0 (Linux; Android 16; PTP-N49 Build/HONORPTP-N49; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858707","Mobile","referral","rockstadt.ro","referral","/","https://rockstadt.ro/","https://www.ambilet.ro/bilete/doomnezeu-rockstadt-842860/","1","2","86.124.190.32","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 OPR/97.0.0.0"
"858709","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGB6BleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4ft0VLwA_LLfecXRPVdhrQ1agaEBy4VsUrZshncgiYD7jfEae-GWBjpr7SxQ_aem_cAPUKiwxo3lezrpSqihZbQ","1","5","46.97.169.254","Mozilla/5.0 (Linux; Android 16; SM-S938B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858715","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/?fbclid=IwY2xjawRGCMRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7uq8bJedd8pYMh1FzxTO0f_GcmLYIGCuFTZgvuXxjkbgdWD1-hmSJN274OCg_aem_OBqGHK66bgY-3BFYcagYTA","1","2","188.27.146.156","Mozilla/5.0 (Linux; Android 16; SM-A546B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858718","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/doomnezeu/","1","7","85.186.180.49","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"858721","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/","1","2","86.125.59.189","Mozilla/5.0 (X11; Linux x86_64; rv:149.0) Gecko/20100101 Firefox/149.0"
"858723","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGC8RleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5TjMsC8hEey9qGWEo2uHDWJyJS12s4WWBAUfDSb9wgYnXttXgoPRVsd8WSEQ_aem_i-ONFVXGVvLOXOZ2uoWwoA","1","3","178.138.195.185","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858725","Mobile","referral","the-pub.ro","referral","/","https://www.the-pub.ro/","https://www.ambilet.ro/thepubuniversitatii/","1","9","2a02:2f05:630e:dd00:94cc:5b70:7a4e:633b","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"858728","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","1","2","86.120.163.248","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"858730",NULL,"admin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"858761","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/dirty-shirt-petrosani-758537/","1","13","86.124.45.101","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858763","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-zen-motherfucker-rockwave-tavern-738539/","3","2","86.124.47.5","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 OPR/96.0.0.0"
"858766","Mobile","utm","fb","paid","120242207142010637","http://m.facebook.com/","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvpomyTc1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6vCoak4dtfaGExY8cCmXSJegHtZMDECyI_gys62p_neUiVCivi0_UGhKbGeg_aem_LZtXChEJ7YyrrOiEhepT9A&utm_medium=paid&utm_source=fb&utm_id=120242206496620637&utm_content=120242207142010637&utm_term=120242206496630637&utm_campaign=120242206496620637","2","4","84.117.15.7","Mozilla/5.0 (Linux; Android 14; SM-A546B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858769","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/?fbclid=IwY2xjawRGFSxleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4JmVswZuq6f64_NMpf5kjzCcCYjKlK_NrI6977-2uy3px-Suz5rSwttcwlig_aem_OHas_aaWnjG6VKqLUt4kvA","1","13","2a02:2f05:9003:f000:b465:c7a3:e6a:5c43","Mozilla/5.0 (Linux; Android 14; SM-S9210 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858771","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGF-ZleHRuA2FlbQIxMABicmlkETBFZ2c5d1hTaFV5YVcxUExsc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHi1KXhADloImbizlplHFqOPS0lNXxkhV_adqEvYBHDfRaz1qK9SN6nhXY3ev_aem_2b6Olv-rWwwa5U7rrfjLFA","1","2","188.173.4.158","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"858774","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/concerte/","1","3","46.97.168.246","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858779","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeelploiesti/","https://www.ambilet.ro/qfeelploiesti/","1","5","109.166.133.21","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"858783","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","82.76.47.105","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"858785","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-baia-mare-849592/?fbclid=IwZXh0bgNhZW0BMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeqW07x9BvSQg1tDzlfUbAxkMeUNmH_abxo6afnncr7Oa9B7Vkcj4mgmaRLC0_aem_pGfIPmFmBYbKYLpL09Y2og","1","8","79.119.131.63","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone15,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/935444186;IABMV/1]"
"858790","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/focsani-rock-for-hope-832949/","1","2","81.196.175.68","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858792","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/rock-the-camp-2026/","1","2","86.121.79.254","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"858794","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGGqZleHRuA2FlbQIxMABzcnRjBmFwcF9pZBAyMjIwMzkxNzg4MjAwODkyAAEedKgttz_Pr6oUk8muyXGsDcbWSiRWPGnekVewliuwltpnTrUKjZEeBhU3604_aem_R3zWgWPk1omt_X7u792sWw","1","15","89.137.147.213","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"858796","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/cluj-folk-fest-2025/","7","5","2a02:2f05:307:2800:b687:80be:a60c:c79b","Mozilla/5.0 (Linux; Android 16; SM-A346B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/556.0.0.51.64;IABMV/1;]"
"858799","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","4","2a02:2f05:d311:b001:6d3e:f66f:75a2:7b40","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.5 Safari/605.1.15"
"858802","Mobile","utm","ig","paid","120241769299110345","https://instagram.com/","https://www.ambilet.ro/bilete/pinocchio-qfeel-ramnicu-valcea-848620/?utm_medium=paid&utm_source=ig&utm_id=120241769076960345&utm_content=120241769299110345&utm_term=120241769077070345&utm_campaign=120241769076960345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasvQIsYo8lzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeHIGFzMP051B2S59us_uekznTHRBBBtBog1vT1cAxMs9xeCFs9mNN-umw6Kw_aem_s91qzkqTnzmtRd-ULD6h9A","1","3","2a02:2f01:6309:6000:cd69:43eb:f09f:e33b","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 424.0.0.26.54 (iPhone16,1; iOS 26_3_1; en_GB; en-GB; scale=3.00; 960x2079; IABMV/1; 928269732) Safari/604.1"
"858805","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/cart/","https://www.ambilet.ro/cart/","1","3","91.132.7.148","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858807","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","4","2a02:2f05:d311:b001:6d3e:f66f:75a2:7b40","Mozilla/5.0 (iPad; CPU OS 18_7_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"858810","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwY2xjawRGHx1leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5TZV_ASouZq5D_HDu12dNl8bVuIDSn0jp8-gCWkz1fhvru7WkAScnl9Plv5A_aem_xU0ofgtehIVE-8_LEy-aUA","5","3","93.122.250.216","Mozilla/5.0 (Linux; Android 14; 2312DRA50G Build/UKQ1.231003.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.168 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/554.0.0.57.70;IABMV/1;]"
"858812","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHvjKCf1BX73GGzuxaF8NVsPpWO7MqfBOrBguRVXgTr0eVncWRos6qnQWReGl_aem_Psf9NgcBlhWKvyogW0hR8g","1","2","185.53.197.9","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone15,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/hu_HU;FBOP/5;FBRV/935194858;IABMV/1]"
"858814","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeelploiesti/","https://www.ambilet.ro/qfeelploiesti/","2","4","109.166.133.21","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"858816","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/larock-music-festival-2026/","1","17","2a02:2f01:7807:ac00:8cee:332b:4956:d110","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
"858818","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","4","2a04:4e41:1804:4528::3d92:4528","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"858822","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/doomnezeu-flying-circus-842871/","1","2","2a02:a58:9781:8b00:a47d:ea54:45af:e095","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"858824","Mobile","utm","fb","paid","120242128011190637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-targoviste-855292/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvlBnV2X1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5--69vb9xjTMY4FR3wOEZbyjvzfXtdsWsOHNJpiUr2x_GFatBODjos8dw6Jg_aem_IWVE6oDK_cMwq0YGL97gCA&utm_medium=paid&utm_source=fb&utm_id=120242127387680637&utm_content=120242128011190637&utm_term=120242127387700637&utm_campaign=120242127387680637","7","10","188.173.185.11","Mozilla/5.0 (Linux; Android 16; SM-F741B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 MetaIAB Facebook"
"858839","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/copii/","1","8","86.120.11.57","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
"858843","Mobile","utm","fb","paid","120242128011190637",NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-targoviste-855292/?fbclid=IwdGRzaARFilFleHRuA2FlbQEwAGFkaWQBqy-UGdXZfXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHisJ1jWzrYSnnN4I6qXBYoaLNu3sZYyqmv9ZIFGTSgN8drdp72NCe1KVKIIL_aem_xur6LICSmJEb_tGscGJyEQ&utm_medium=paid&utm_source=fb&utm_id=120242127387680637&utm_content=120242128011190637&utm_term=120242127387700637&utm_campaign=120242127387680637&sfnsn=wa","2","5","82.79.199.91","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858847","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/qfeel/","1","8","2a09:bac3:5041:280a::3fd:16","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"858851","Mobile","utm","ig","social","link_in_bio","https://l.instagram.com/","https://www.ambilet.ro/bilete/rock-the-camp-2026/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZnRzaARGMx1leHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacsrGB8qhd68KHWOEPgtrFxyyWrIjQFkalxX_nS5B1si5G6EFGazfiXEzfN7Q_aem_MHXEnjKjmtbKX6BSPDQoFw","1","2","95.77.255.89","Mozilla/5.0 (iPhone; CPU iPhone OS 26_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23E246 Instagram 424.0.0.26.54 (iPhone15,2; iOS 26_4; en_GB; en-GB; scale=3.00; 1179x2556; IABMV/1; 928269732) Safari/604.1"
"858853","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/noi-vrem-sa-fim-trimbulinzi-cluj-napoca-849585/?fbclid=IwY2xjawRGN-JleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7K3da3Jk4x5DiYP80zD1hxLkHjXVAuhd1vqNPYZwYZrMF11hd1uyptSOvXSQ_aem_yBBjEXHIZdZJ-S_HkD9Fgw","2","2","2a02:2f0e:60b:9c00:4d9b:f8e:9afa:a0b","Mozilla/5.0 (Linux; Android 13; RMO-NX1 Build/HONORRMO-N21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858856","Mobile","referral","events.logout.pub","referral","/","https://events.logout.pub/","https://www.ambilet.ro/bilete/dirty-shirt-baia-mare-796048/","4","2","188.27.146.57","Mozilla/5.0 (Linux; Android 16; DNP-NX9 Build/HONORDNP-N39; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858858","Mobile","referral","quantic.pub","referral","/","https://quantic.pub/","https://www.ambilet.ro/bilete/wacken-warm-up-party-one-stage-one-party/","1","3","109.166.128.23","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858860","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/metal-legends-summer-night-olommadar-851505/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAGUX-mGs9zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5F9PRNUWsddZwuv9Wh46V-IWb_BNiK3SK53hUxFBPXbuGB-rzFd01cjpmxMg_aem_gXuKFCHgSNwfx2GEwlZcmg","2","2","2a02:2f07:dc0d:6400:bad7:1ec4:97bb:6a9c","Mozilla/5.0 (Linux; Android 16; moto g86 power 5G Build/W1VNS36H.60-66-4; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858862","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/bent-w-hatespeech-xdosarpenalx-machines-venue-854201/","https://www.ambilet.ro/bilete/bent-w-hatespeech-xdosarpenalx-machines-venue-854201/","1","7","86.121.79.22","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/149.1 Mobile/15E148 Safari/604.1"
"858866","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/concerte/","1","3","93.122.250.235","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"858869","Mobile","utm","ig","social","link_in_bio","https://l.instagram.com/","https://www.ambilet.ro/bilete/festival-praetorian-gates-2026/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPNTY3MDY3MzQzMzUyNDI3AAGnlxOGp2W5p7ms80I-uKoHGBv6FdWJybsZ9B14lCp5jZW6jUk9pqBYl2p96UY_aem_nGSfIbJhZZ--PJDFkhQfMg","2","2","2a02:a58:84cf:c200:1924:85a6:6a9e:91bb","Mozilla/5.0 (Linux; Android 16; SM-A556B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.53 Mobile Safari/537.36 Instagram 424.0.0.49.64 Android (36/16; 450dpi; 1080x2340; samsung; SM-A556B; a55x; s5e8845; ro_RO; 929871520; IABMV/1)"
"858871","Mobile","utm","fb","paid","120242493530350345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasv6TKunxlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5tr2KvldpIhnwsNF5MOFXJcxY2xCsW2rPppg8q48DnpaYdbURN4oj1XUq0DQ_aem_UUQVb2V1vCb9GHk8xLkSkw&utm_medium=paid&utm_source=fb&utm_id=120241631993130345&utm_content=120242493530350345&utm_term=120241631993120345&utm_campaign=120241631993130345","2","8","2a02:2f0f:6002:8700:9ce8:dea8:525f:70f2","Mozilla/5.0 (Linux; Android 13; RMO-NX1 Build/HONORRMO-N21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
