"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"854450","Mobile","utm","fb","paid","120241632954340345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe8aMgAwSLMCWwU5Iwhk1NYpo-FBKm6WUxj30t3Z9MomwLpdOE2AgnQbgQe8Y_aem_v0TCbKc5nx8xUPD5nAxywA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEe8aMgAwSLMCWwU5Iwhk1NYpo-FBKm6WUxj30t3Z9MomwLpdOE2AgnQbgQe8Y_aem_v0TCbKc5nx8xUPD5nAxywA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","1","7","2a02:2f04:132:6d00:55d1:f25:b13e:69fa","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/554.0.0.38.78;FBBV/917646558;FBDV/iPhone18,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/925576306;IABMV/1]"
"854542","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","4","82.76.179.215","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"854576","Mobile","utm","fb","paid","120241631098980345","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?utm_medium=paid&utm_source=fb&utm_id=120241629732060345&utm_content=120241631098980345&utm_term=120241629732050345&utm_campaign=120241629732060345&fbclid=IwRlRTSAQt0bhleHRuA2FlbQEwAGFkaWQBqy8grbIdWXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5MC-ECV6Sk0kiKJ4Ck-mpunlQ9JGY_Nb-k9yfBYjOTF-blDdeHbJwyb2fmzA_aem_4iZmGnMNJyajC3f-IKV7Ww","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?utm_medium=paid&utm_source=fb&utm_id=120241629732060345&utm_content=120241631098980345&utm_term=120241629732050345&utm_campaign=120241629732060345&fbclid=IwRlRTSAQt0bhleHRuA2FlbQEwAGFkaWQBqy8grbIdWXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5MC-ECV6Sk0kiKJ4Ck-mpunlQ9JGY_Nb-k9yfBYjOTF-blDdeHbJwyb2fmzA_aem_4iZmGnMNJyajC3f-IKV7Ww","2","5","2a02:2f0b:4307:b300:71a6:fa87:a0a:a091","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1"
"854713","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","10","5.12.77.74","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"854845","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/","https://www.ambilet.ro/qfeel/","1","23","213.233.108.172","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"854909","Mobile","referral","qwant.com","referral","/","https://www.qwant.com/","https://www.ambilet.ro/qfeel/","1","5","109.166.131.192","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1"
"855382","Mobile","utm","fb","paid","120241632954340345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXQo5AjP2eGkGZpJaxiAKU4T9jUva5yiGTpoA4Yq5juhiO1Yj26OwY36IGtQ_aem_SL0Vaf-4AUi3ctJa76Sc1A&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeXQo5AjP2eGkGZpJaxiAKU4T9jUva5yiGTpoA4Yq5juhiO1Yj26OwY36IGtQ_aem_SL0Vaf-4AUi3ctJa76Sc1A&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","1","10","109.166.134.246","Mozilla/5.0 (iPhone; CPU iPhone OS 26_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C55 Safari/604.1 [FBAN/FBIOS;FBAV/554.0.0.38.78;FBBV/917646558;FBDV/iPhone17,4;FBMD/iPhone;FBSN/iOS;FBSV/26.2;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/926538160;IABMV/1]"
"855660","Mobile","utm","fb","paid","120242173371240345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?fbclid=IwVERTSAQ9lGFleHRuA2FlbQEwAGFkaWQBqy-eoLPcqXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmR3Y2lIN2IArdbLYhMwawQCqCeiDs1luO0JMxApKLeAdIaY6x6OyeBzXgq4_aem_Hn7eRXsamiHfICS4hpc3CQ&utm_source=fb&utm_medium=paid&utm_campaign=120239202811670345&utm_term=120239202811650345&utm_content=120242173371240345&utm_id=120239202811670345&sfnsn=wa","1","3","82.79.237.13","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"855795","Mobile","utm","fb","paid","120241632982010345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?fbclid=IwVERTSAQ9pZRleHRuA2FlbQEwAGFkaWQBqy9BEcKESXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHh3WmEQSbuXrus0VWQUf66_3Mc87A6AHX9LqZ6Mh1tozbKKSXzR8PhWJgjUD_aem_eY5XkelUdGmL8H-upbuH5g&utm_source=fb&utm_medium=paid&utm_campaign=120239202811670345&utm_term=120241632981940345&utm_content=120241632982010345&utm_id=120239202811670345&sfnsn=wa","1","4","213.233.108.92","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"855892","Mobile","utm","fb","paid","120241632954340345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4Tyx0KxcImSlUlMOfAad1O0JQce2E_Xw4DQvAkjGzZQTzhUQO9JNMocvmf7g_aem_UhxavWCJa-lhLx2EjONsIw&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","1","9","5.2.206.178","Mozilla/5.0 (Linux; Android 16; SM-A556B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.168 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/554.0.0.57.70;IABMV/1;]"
"855929","Mobile","utm","fb","paid","120241101680400345","https://www.ambilet.ro/qfeel/?fbclid=IwYW9zYgQd9kxleHRuA2FlbQEwAGFkaWQBqy6lG3XbWXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHkNVY3wMJ_Ga-bdFEEoNfzYEXKzpErmUGNiNVt1Mg1oCsiHOKBq3OVxV3ARn_aem__4B86ixGuv2MYgNSaauGig&utm_medium=paid&utm_source=fb&utm_id=120241101570740345&utm_content=120241101680400345&utm_term=120241101570850345&utm_campaign=120241101570740345","https://www.ambilet.ro/qfeel/?fbclid=IwYW9zYgQd9kxleHRuA2FlbQEwAGFkaWQBqy6lG3XbWXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHkNVY3wMJ_Ga-bdFEEoNfzYEXKzpErmUGNiNVt1Mg1oCsiHOKBq3OVxV3ARn_aem__4B86ixGuv2MYgNSaauGig&utm_medium=paid&utm_source=fb&utm_id=120241101570740345&utm_content=120241101680400345&utm_term=120241101570850345&utm_campaign=120241101570740345","1","11","2a02:2f0b:4309:cf00:ca44:bb58:b30b:e563","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"856119","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/copii/","1","11","2a02:2f00:2301:8900:c8ab:591:b0a3:da4d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.2 Mobile/15E148 Safari/604.1"
"856133","Mobile","utm","ig","paid","120241632954340345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/?utm_source=ig&utm_medium=paid&utm_campaign=120239202811670345&utm_term=120239202811660345&utm_content=120241632954340345&utm_id=120239202811670345&fbclid=PAdGRzdgQ-RTZleHRuA2FlbQEwAGFkaWQBqy9BEYaMuXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABpwkpcN9IF5Ybd4ynB3_4xFyH1XLXOs6C-CQRpoUwQDx9yYh6Uy-TVj7zwNpO_aem_fVh1cEFXWm9Jbb6h-cQsmQ","1","9","46.97.176.23","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"856149","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/","1","5","213.233.108.3","Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.22 Mobile/15E148 Safari/604.1"
"856227","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","1","27","2a09:bac3:504e:1f5::32:af","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"856275","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","2a02:2f00:910b:2400:6994:867:87f5:54a7","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1"
"856302","Mobile","utm","ig","paid","120241632954340345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/?utm_source=ig&utm_medium=paid&utm_campaign=120239202811670345&utm_term=120239202811660345&utm_content=120241632954340345&utm_id=120239202811670345&fbclid=PAdGRzdgQ-RTZleHRuA2FlbQEwAGFkaWQBqy9BEYaMuXNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABpwkpcN9IF5Ybd4ynB3_4xFyH1XLXOs6C-CQRpoUwQDx9yYh6Uy-TVj7zwNpO_aem_fVh1cEFXWm9Jbb6h-cQsmQ","2","31","193.25.110.70","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"856417","Mobile","utm","fb","paid","120241632391420345","https://www.ambilet.ro/qfeel/?fbclid=IwY2xjawRAOo5leHRuA2FlbQEwAGFkaWQBqy9BEuUyWXNydGMGYXBwX2lkDzQwOTk2MjYyMzA4NTYwOQABHtPDsiai8eQJ_KOyQxvVJr8f8CTB77UvwxGaFlNc18-K34nO2cXXQp_hW-Ow_aem_ShNEW9N3rI49tVMxZRBbqA&utm_medium=paid&utm_source=fb&utm_id=120241631993130345&utm_content=120241632391420345&utm_term=120241631993210345&utm_campaign=120241631993130345","https://www.ambilet.ro/qfeel/?fbclid=IwY2xjawRAOo5leHRuA2FlbQEwAGFkaWQBqy9BEuUyWXNydGMGYXBwX2lkDzQwOTk2MjYyMzA4NTYwOQABHtPDsiai8eQJ_KOyQxvVJr8f8CTB77UvwxGaFlNc18-K34nO2cXXQp_hW-Ow_aem_ShNEW9N3rI49tVMxZRBbqA&utm_medium=paid&utm_source=fb&utm_id=120241631993130345&utm_content=120241632391420345&utm_term=120241631993210345&utm_campaign=120241631993130345","1","19","2a02:26f7:dcc8:4bc0:0:8000::","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1"
"856563","Mobile","utm","fb","paid","120242174751140345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvnvIFlJlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4sjsQYhXhZoHxnwqyBi0Yn5n49ru0eFSFnCVXhjCBXy-aBIkH8_i7PMWox6w_aem_7TcJT1z1N34URGeKnagi5Q&utm_medium=paid&utm_source=fb&utm_id=120242174655120345&utm_content=120242174751140345&utm_term=120242174655210345&utm_campaign=120242174655120345","3","3","213.233.104.88","Mozilla/5.0 (Linux; Android 16; SM-A546B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.168 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/554.0.0.57.70;IABMV/1;]"
"856861","Mobile","utm","fb","paid","120241632982010345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvwrPuAGlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7_SRGOe36kBJBG_jx2TfWqOLPvn0EsUhgbuW3_OcA6QjV8MVPB3IFvnfEOVQ_aem_uoXcehhE3HxikHdF-ET-UA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345","8","14","81.196.217.82","Mozilla/5.0 (Linux; Android 12; DCO-LX9 Build/HUAWEIDCO-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/114.0.5735.196 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/495.0.0.45.201;]"
"856972","Mobile","utm","ig","paid","120241632982010345",NULL,"https://www.ambilet.ro/qfeel/?utm_medium=paid&utm_source=ig&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasvQRHChElzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaedIgzlOPyFTHZJHPpJBuZb3xRYcSsPQ3FvgSsR8VPmHaOUb7ks__SuYkkjDQ_aem_oxpd6UFOKzll8HCRQaxLWw","1","9","2a02:2f0f:a104:9f00:5823:13b2:b398:63d8","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"857047","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/trupa-qfeel/?fbclid=IwY2xjawRBgohleHRuA2FlbQIxMABicmlkETFWNDZTTjg5VjZDaXJaTTBuc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHt6nSTHahHilxPZlHVwAJmyuJi1Guj_Vvnoj5gR4DUcYUVLTmv12bAhNzNZI_aem_W01QpbMW1c-WhD9OUEdLgA","1","8","82.78.203.87","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"857276","Desktop","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/qfeelploiesti/","2","15","2a02:2f04:1df:fe00:9cec:87b9:79d2:21fb","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"857386","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/copii/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","2a02:2f05:d402:4e00:dd08:6ec9:279c:fd7d","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"857506","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","2a09:bac2:5045:137::1f:45","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"857549","Mobile","utm","fb","paid","120241632982010345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvwrPuAGlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEebaTLexm-ybMPj4qgbztOxeOV5TxLkyiq2BbLCUmNmMOzQBnhY9SPNdyL3kw_aem__Q-2bZ5FODFaa_a7w-CWNg&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvwrPuAGlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEebaTLexm-ybMPj4qgbztOxeOV5TxLkyiq2BbLCUmNmMOzQBnhY9SPNdyL3kw_aem__Q-2bZ5FODFaa_a7w-CWNg&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632982010345&utm_term=120241632981940345&utm_campaign=120239202811670345","1","12","86.125.26.158","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/554.0.0.38.78;FBBV/917646558;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/2;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/927649838;IABMV/1]"
"857604","Desktop","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-qfeel-sala-luceafarul-846191/","1","10","188.25.12.192","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"857730","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/cart/","https://www.ambilet.ro/checkout/","1","1","86.125.26.158","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"857882","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-salaluceafarul-845570/","1","4","2a02:2f0b:4314:df00:c478:b935:6e15:9a32","Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1"
"858018","Desktop","utm","fb","paid","120241632391410345",NULL,"https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/?fbclid=IwVERTSAREMGBleHRuA2FlbQEwAGFkaWQBqy9BEuOruXNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHgW6ApdhNfBwbaO5wG39bUZmtV-DmVy7_SDJdCRsUbxrJipncYQt5AtJfbeP_aem_JWrjO9Z0vZI-yAwbvv0nYA&utm_source=fb&utm_medium=paid&utm_campaign=120241631993130345&utm_term=120241631993120345&utm_content=120241632391410345&utm_id=120241631993130345&sfnsn=wa","1","5","109.166.129.82","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:149.0) Gecko/20100101 Firefox/149.0"
"858049","Mobile","utm","fb","paid","120241632954210345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIwGVkclzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7Do4zkhX8v0pxNWcnw0tAOGcKRLTgEU7SsB4pgWb_DQi0OCgzxkM7av-Dhfg_aem__kQGnZA52MF5RtJewtqFKg&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954210345&utm_term=120239202811650345&utm_campaign=120239202811670345","2","12","185.53.196.69","Mozilla/5.0 (Linux; Android 16; SM-S901B Build/BP2A.250605.031.A3) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858362","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","86.121.12.175","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36"
"858503","Mobile","utm","fb","paid","120241632954210345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIwGVkclzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR70-VddLO3_2x4rEd8uvA9p8Hja8LEriGXF-LLiyUSInUt8v8o1dgtXQe3mSA_aem_AKsf-VewHGKIxQUQJRw7GA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954210345&utm_term=120239202811650345&utm_campaign=120239202811670345","2","4","188.27.154.134","Mozilla/5.0 (Linux; Android 16; SM-S918B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
"858541","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","81.196.218.148","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"858783","Mobile","referral","salaluceafarul.ro","referral","/","https://salaluceafarul.ro/","https://www.ambilet.ro/bilete/rapunzel-teatru-copii-qfeel-sala-luceafarul-785205/","1","3","82.76.47.105","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.47 Mobile/15E148 Safari/604.1"
"858878","Mobile","utm","fb","paid","120241632954340345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEesZHSskWFC4l7mI8-kExB96QKfgR_VfFsoZkjfUrHI6FPG33bUjx5TiEK04o_aem_4-jBoRqsS9vudLflwR8cWw&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","1","4","188.25.12.192","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/555.0.0.36.63;FBBV/923840166;FBDV/iPhone15,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/935658928;IABMV/1]"
"859055","Mobile","utm","fb","paid","120241632954340345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRGGjLlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7sd1eWgLKtEX8PBWq6woXn_CpXhBa8WsvTESfr_xpyEWFQgNXFwl0sCHWFQQ_aem_zcFUmdLlU8tTuTWvXC9nOQ&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954340345&utm_term=120239202811660345&utm_campaign=120239202811670345","10","7","86.124.41.17","Mozilla/5.0 (Linux; Android 16; LGN-NX1 Build/HONORLGN-N31S; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/543.0.0.55.73;IABMV/1;]"
"859064","Mobile","utm","fb","paid","120241632954210345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIwGVkclzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5jHbEYnu2r_KmtIj0i_kU5MR1w7RfZBEHsFP391XRN9zPdAWlJri8AvtCdRg_aem_-Bp1kQOkPRJ4BX3eOwLqMA&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632954210345&utm_term=120239202811650345&utm_campaign=120239202811670345","4","12","213.233.88.123","Mozilla/5.0 (Linux; Android 16; SM-S928B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.174 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/555.0.0.49.59;IABMV/1;]"
