"wp_order_id","device_type","source_type","utm_source","utm_medium","utm_content","referrer","landing_page","session_count","session_pages","ip_address","user_agent"
"851896","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/","1","3","2a02:2f0e:311:3f00:c932:c82:8aab:e0d","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
"851898","Mobile","utm","fb","paid","120241228919750345","http://m.facebook.com/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-ploiesti-817246/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQPF1UjlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7ZIzt1CeAZ5-hfxY_XKxgU1qCVEoq-MDvXfm3aDG0rgzL4S5heHN7DJ-PA9Q_aem_MB-1DZIBAkEd5afUvpzp7A&utm_medium=paid&utm_source=fb&utm_id=120241228893870345&utm_content=120241228919750345&utm_term=120241228893790345&utm_campaign=120241228893870345","1","4","46.97.176.134","Mozilla/5.0 (Linux; Android 16; CPH2747 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851901","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/rezistenta-fagaras-2026-bike-fest-editia-7/","1","29","2a02:2f01:7509:3100:7e2d:d97a:f6fe:950e","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"851903","Mobile","referral","lm.facebook.com","referral","/","https://lm.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-iasi-821863/?fbclid=IwY2xjawQzrX5leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR4524PWL9_IL04dzbVuQGUJXu25qX8lAaJtIAvCeIvbCzy5OQNcGfWcG2vvQw_aem_qNcTkIjOhXJcVfBUxxYLig","5","15","82.76.117.88","Mozilla/5.0 (Linux; Android 13; SM-G780G Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851911","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/transylvania-nutrition-summit-2026/","https://www.ambilet.ro/bilete/transylvania-nutrition-summit-2026/","1","3","109.166.138.20","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1"
"851913","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRF_EqlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5Vy2z4B7j4f8aqeZfKGp1-QbNtEvrd9B9UeEMdOwIs_SVWGa_huFaLZHj_NQ_aem_GOlxWrT8F6vU8g_6ka2WoA","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRF_EqlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5Vy2z4B7j4f8aqeZfKGp1-QbNtEvrd9B9UeEMdOwIs_SVWGa_huFaLZHj_NQ_aem_GOlxWrT8F6vU8g_6ka2WoA","1","8","109.166.133.244","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.38 Mobile/15E148 Safari/604.1"
"851916","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/","https://www.ambilet.ro/","1","5","82.78.0.116","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0 (Edition ms_store_gx)"
"851920","Desktop","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/altar-petrosani-the-station-817041/","1","3","2a02:2f08:c408:0:ec6a:af89:28c9:a1fc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0"
"851922","Desktop","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/","1","5","89.137.243.202","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"851927","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeelploiesti/","https://www.ambilet.ro/qfeelploiesti/","2","4","81.18.88.172","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"851930","Mobile","utm","fb","paid","120240005092810637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-barlad-822053/?fbclid=IwZXh0bgNhZW0BMABhZGlkAastpfQ8q31zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEexsbIQ7CEnC53JvpCNNqBCGkxikBtlBX3YwAs911duUxdU4fs9fmnMIByfzA_aem_misgqQoVfZ61s1tPmXb6kA&utm_medium=paid&utm_source=fb&utm_id=120240005092790637&utm_content=120240005092810637&utm_term=120240005092800637&utm_campaign=120240005092790637","1","3","2a02:2f05:4200:d800:cc56:f6a5:ce8:9607","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/920298829;IABMV/1]"
"851933","Mobile","utm","fb","paid","120241632974630345","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRF-nXlzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7PzlYYRTX4cz4wkm-gmrup4j3r5eq09yHazWiUq8iQ6wX0usBXtbjCJzktUw_aem_FVgNBWMxfp58siHWaXQ70g&utm_medium=paid&utm_source=fb&utm_id=120239202811670345&utm_content=120241632974630345&utm_term=120239202811660345&utm_campaign=120239202811670345","1","4","2a02:a58:8286:6500:4a4e:234c:5434:a693","Mozilla/5.0 (Linux; Android 16; SM-S931B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851936","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-ploiesti-817246/","2","5","86.120.249.252","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"851939","Mobile","utm","fb","paid","120239069312770637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-calarasi-799586/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvJhX-Tp1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR69a9ulpwM4EeIhcBMcN3e1c_e8pGYxxRGyAspKjZ8cBlPQAf6yYMe0WsrfFA_aem_ZRNQ15atCVw1LFQJeStLaw&utm_medium=paid&utm_source=fb&utm_id=120239069089140637&utm_content=120239069312770637&utm_term=120239069089150637&utm_campaign=120239069089140637","2","3","2a02:2f0c:e205:b500:306d:7700:df38:c845","Mozilla/5.0 (Linux; Android 12; moto g(30) Build/S0RCS32.41-10-19-23; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851942","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel-ploiesti/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvIK_WXOlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeZmfqcXCBTYgZ0pBvDbo4puto9BAezL9aafQAiI4TDtv3EZrnTHO7BamgEo0_aem_OWfywUMBT1ARVeMEvVY4IA","https://www.ambilet.ro/","1","4","213.233.85.52","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone18,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/920298829;IABMV/1]"
"851945","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQRJaMGlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeTKJ81UdKya2lK9Wng5fHnr-214Ka5a_9UE8ljNA5Hbgkc3x9EyJB3vZshq0_aem_qCYBfO4rlrYFzslVhFh8yg","1","6","81.196.218.102","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 [FBAN/FBIOS;FBAV/489.0.0.49.112;FBBV/660378041;FBDV/iPhone16,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/662862893;IABMV/1]"
"851953","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/dirty-shirt-petrosani-758537/?fbclid=IwY2xjawQzwoJleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5JMLxDKjdlgwUf-_jyIdK5VnxgR0n4eWaXqkdcsB6S2c5hGiY-_pjBZRTGkw_aem_ff9wEQ1BsQwMITLAFAcVmA","8","2","2a04:2416:8306:d400:5ca:e892:24e0:f544","Mozilla/5.0 (Linux; Android 16; SM-S921B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851956","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/qfeel/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHnu4CaEJ45m3TXWeEITcA-pdq0g-WaiJciLflOrjKKcyQ5kMyP1hBQUMOd97_aem_N0UPtZNToVRZ2TtM_cnpVg","https://www.ambilet.ro/bilete/fata-babei-si-fata-mosului-qfeel-sala-luceafarul-784184/","1","3","89.136.168.179","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone18,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/917879360;IABMV/1]"
"851959","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/ssssst-silent-comedy-serban-borda-oradea-843210/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHgHq-haBkWtKCFs7514on-d7puhShzUe1i6ED-ia9ondZh9zuTPHROOnBtXz_aem__fWrIALOzP3in_P5x_sWqQ","https://www.ambilet.ro/cart/","1","2","2a02:2f05:831d:7500:7d5f:60eb:2075:9e7e","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/554.0.0.38.78;FBBV/917646558;FBDV/iPhone17,2;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/0;IABMV/1]"
"851961","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/cargo-music-for-autism-doors-constanta-781426/","1","50","109.166.132.17","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"851967","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwdGRzaAQx9FtjbGNrBDH0UmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHiUYv55kbhhFJ3MyMTtrvurCWU90uIxW3Q-nkFuaTEeKNPg5is9gCiQeWvKY_aem_CPR9KZyoYL0ZkXsILLebjQ&sfnsn=wa","https://www.ambilet.ro/bilete/trio-tangata-jazz-tango-bucuresti-832785/?fbclid=IwdGRzaAQx9FtjbGNrBDH0UmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHiUYv55kbhhFJ3MyMTtrvurCWU90uIxW3Q-nkFuaTEeKNPg5is9gCiQeWvKY_aem_CPR9KZyoYL0ZkXsILLebjQ&sfnsn=wa","1","3","2a02:a58:822b:9f00:92ed:283d:efe7:f043","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36 OPR/96.0.0.0"
"851971","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-iasi-821863/?fbclid=IwY2xjawQzxQ5leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6bnpB3Gh7iX7_9Bv5j6CVj0WKMd1IpUOMyw4rvQ4AS9jnQC_19etHJ9RF5yQ_aem_WsH1beSRwb0Ov7zh1GvzjQ","3","2","2a02:2f0e:631c:8300:94e4:7b63:4150:9a33","Mozilla/5.0 (Linux; Android 15; SM-G991B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851974","Mobile","utm","fb","paid","120240248018230637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-827968/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvEluT9y1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5Tu_OK46jFG0tRyacc12d8nJA0gQ0KVxD5aLmnk10cOLC8uhvZGIqB2wBItg_aem_8OokYlUCLs_oclsk83nX1A&utm_medium=paid&utm_source=fb&utm_id=120240248018280637&utm_content=120240248018230637&utm_term=120240248018210637&utm_campaign=120240248018280637","3","6","2a04:2415:4605:9580:a79:73d1:8f45:89f7","Mozilla/5.0 (Linux; Android 16; 2407FPN8EG Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851977","Mobile","referral","l.facebook.com","referral","/","https://l.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-iasi-821863/?fbclid=IwY2xjawQzxQ5leHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6bnpB3Gh7iX7_9Bv5j6CVj0WKMd1IpUOMyw4rvQ4AS9jnQC_19etHJ9RF5yQ_aem_WsH1beSRwb0Ov7zh1GvzjQ","3","8","2a02:2f0e:631c:8300:94e4:7b63:4150:9a33","Mozilla/5.0 (Linux; Android 15; SM-G991B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"851981","Mobile","utm","fb","paid","120241292645510345","http://m.facebook.com/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-constanta-777374/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvQM_XDxlzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeuHiO6jMf0ou4RpJNa17iUzZMXDfxQl2pp85ue407A5IA8kZKHUb9vnCNVGw_aem_GHPHSDO6H8Hf6eGJIzCCtw&utm_medium=paid&utm_source=fb&utm_id=120241292598640345&utm_content=120241292645510345&utm_term=120241292598630345&utm_campaign=120241292598640345","1","5","188.26.111.249","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone13,3;FBMD/iPhone;FBSN/iOS;FBSV/18.6.2;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/920298829;IABMV/1]"
"851984","Mobile","referral","instagram.com","referral","/","https://instagram.com/","https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/","1","2","46.97.169.9","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone14,2; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 895010607) Safari/604.1"
"851986","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/","1","3","188.27.131.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"851988","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/cart/","https://www.ambilet.ro/cart/","1","3","109.166.138.204","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"851990","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/larock-music-festival-2026/","1","3","86.123.38.35","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"851993","Mobile","utm","fb","paid","120241292645490345","android-app://m.facebook.com/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-constanta-777374/?fbclid=IwYW9zYgQz0alleHRuA2FlbQEwAGFkaWQBqy7Rkp392XNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHiWSFGTGtOXZylQE7GVRZ41-GtGJxMIVGoHfT9sEC7TZx9Ns1KVsqjiytzMC_aem_SakRxxqqnYLyy6XUh28pxQ&utm_medium=paid&utm_source=fb&utm_id=120241292598640345&utm_content=120241292645490345&utm_term=120241292598610345&utm_campaign=120241292598640345","1","3","2a02:2f0d:b0a:9500:27dd:e60d:844d:f8ae","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36"
"851996","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/altar-petrosani-the-station-817041/","1","2","185.53.198.31","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22G100 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone14,7;FBMD/iPhone;FBSN/iOS;FBSV/18.6.2;FBSS/3;FBID/phone;FBLC/ro_RO;FBOP/5;FBRV/0;IABMV/1]"
"851998","Mobile","utm","ig","paid","120241228919720345","https://instagram.com/","https://www.ambilet.ro/bilete/scufita-rosie-qfeel-ploiesti-817246/?utm_medium=paid&utm_source=ig&utm_id=120241228893870345&utm_content=120241228919720345&utm_term=120241228899040345&utm_campaign=120241228893870345&fbclid=PAZXh0bgNhZW0BMABhZGlkAasuwrqNhjlzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafvLy6W27vN0eRARSHporIa0SrHKRzfMiei8GQDAitwt8tAroqIRDbk4gbKUw_aem_ofjMXhzvzyLVtHZqEj_lMA","1","5","86.126.173.122","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 414.0.0.23.79 (iPhone18,2; iOS 26_3_1; ro_RO; ro; scale=3.00; 1320x2868; IABMV/1; 868652560) Safari/604.1"
"852002","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/evenimente/feel/","https://www.ambilet.ro/evenimente/feel/","1","33","109.166.131.230","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"852005","Mobile","utm","ig","paid","52526587848887","https://l.instagram.com/","https://www.ambilet.ro/bilete/nopti-albe-teatru-573330/?utm_medium=paid&utm_source=ig&utm_id=52526587843887&utm_content=52526587848887&utm_term=52526587845687&utm_campaign=52526587843887&fbclid=PAb21jcAQwcY5leHRuA2FlbQEwAGFkaWQAAC_FzJ9u_3NydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp5mzbbFA8VHN3KMV16HIXdWwDmDVCthSVNxoqk_DGI6i1m10fgr-XwLSEgev_aem_aaFyabbwxp7WlOPfRqlkDw","3","7","81.196.148.8","Mozilla/5.0 (Linux; Android 16; SM-A546B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.157 Mobile Safari/537.36 Instagram 422.0.0.44.64 Android (36/16; 450dpi; 1080x2340; samsung; SM-A546B; a54x; s5e8835; en_US; 916494010; IABMV/1)"
"852008","Mobile","typein","(direct)",NULL,NULL,NULL,"https://www.ambilet.ro/bilete/doomnezeu-control-club-842852/","1","3","86.124.41.89","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"852010","Mobile","utm","fb","paid","120239045791450637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-iasi-792149/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvFmtSlk1zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeX5ZMvpXXflOxSNlemY_lrTfL7psjOH7v7EE8LrVqoq34FRCaAi0xHswBquk_aem_3Bohm3x8NTxjKVywSwD1ig&utm_medium=paid&utm_source=fb&utm_id=120238802380140637&utm_content=120239045791450637&utm_term=120238802380150637&utm_campaign=120238802380140637","1","8","2a02:2f0e:5117:aa00:6c94:580f:e89c:628b","Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Safari/604.1 [FBAN/FBIOS;FBAV/553.0.0.43.84;FBBV/911230482;FBDV/iPhone17,4;FBMD/iPhone;FBSN/iOS;FBSV/26.3.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5;FBRV/920298829;IABMV/1]"
"852014","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/fragmente-celebre-teatrul-romanesc-si-international-dreamact-844434/","https://www.ambilet.ro/bilete/fragmente-celebre-teatrul-romanesc-si-international-dreamact-844434/","1","2","82.78.167.120","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1"
"852021","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/bilete/larock-music-festival-2026/","3","8","2a02:2f01:f70e:9c00:787c:ef2b:193a:891d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0"
"852023","Mobile","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","1","17","82.77.94.104","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36"
"852026","Desktop","organic","google","organic",NULL,"https://www.google.com/","https://www.ambilet.ro/","2","4","2a04:241e:2601:2c00:c897:26d9:eaed:e9a5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 OPR/128.0.0.0"
"852028","Mobile","typein","(direct)",NULL,NULL,"https://www.ambilet.ro/bilete/dean-klooge-extemporal-machines-cluj/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPMTI0MDI0NTc0Mjg3NDE0AAGn6RAYIfVayjGiVqApu-3eCqNc5mqGIP6KKTLC-nslcWzj3PqArcldzba_DV0_aem__4XacjifOsEsMKxEwuQjsQ","https://www.ambilet.ro/checkout/","1","1","2a02:2f0e:104:7200:fcd7:1ad8:66d3:6d66","Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21H16 Instagram 422.1.0.44.67 (iPhone14,7; iOS 17_7; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 918355888) Safari/604.1"
"852031","Mobile","utm","fb","paid","120240248018230637","http://m.facebook.com/","https://www.ambilet.ro/bilete/when-violin-meets-guitar-metavivaldi-galati-827968/?fbclid=IwZXh0bgNhZW0BMABhZGlkAasvEluT9y1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5qbHnuTWGgLl9ZybLIC84IAjwClzuxFimpf0rEUGlUGH0XVlYVPfABCloztw_aem_d3OphlFHglwZ4IF98U8QgQ&utm_medium=paid&utm_source=fb&utm_id=120240248018280637&utm_content=120240248018230637&utm_term=120240248018210637&utm_campaign=120240248018280637","1","3","86.124.200.92","Mozilla/5.0 (Linux; Android 14; SM-A165F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.148 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
"852034","Mobile","referral","m.facebook.com","referral","/","http://m.facebook.com/","https://www.ambilet.ro/bilete/cantec-soptit-iasi-821863/","4","3","86.120.40.44","Mozilla/5.0 (Linux; Android 13; SM-A226B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/553.0.0.56.58;IABMV/1;]"
